"ConstituentID","DisplayName","ArtistBio","Nationality","Gender","BeginDate","EndDate","Wiki QID","ULAN"
"8928","Coop Himmelb(l)au","Vienna, established 1968","Austrian","","1968","0","Q867205",""
"1473","Eduardo Del Valle","American, born Cuba 1951","American","Male","1951","0","",""
"6502","Tadanori Yokoo","Japanese, born 1936","Japanese","Male","1936","0","Q3513688","500060125.0"
"740","Bill Brandt","British, born Germany. 1904–1983","British","Male","1904","1983","Q63184","500026943.0"
"47510","Eddie Ruscha","","","","0","0","",""
"44445","E. K. Cole Ltd, est. 1924","","","","0","0","",""
"10794","Wings over the World Corporation, New York, NY","","","","0","0","",""
"9300","Iittala, New York, NY","","","","0","0","",""
"67784","Elizabeth Shaw","","American","Female","1921","2003","",""
"5910","Henri de Toulouse-Lautrec","French, 1864–1901","French","Male","1864","1901","Q82445","500029114.0"
"2450","Hagiwara Hideo","Japanese, 1913–2007","Japanese","Male","1913","2007","",""
"10806","Raichle Boot Co. Ltd., Switzerland","","","","0","0","",""
"4831","Omar Rayo","Colombian, 1928–2010","Colombian","Male","1928","2010","Q2741987","500107510.0"
"10911","TECTA Möbel, Lauenförde, Germany","","","","0","0","",""
"23259","UN Studio Van Berkel & Bos","Dutch, established 1988","Dutch","","1988","0","",""
"28813","Torsten Slama","Austrian, born 1967","Austrian","Male","1967","0","",""
"28513","Shanxi Yuansheng Industrial Co.","China","Chinese","","0","0","",""
"343","Tina Barney","American, born 1945","American","Female","1945","0","Q522240","500118716.0"
"665","Pierre Bonnard","French, 1867–1947","French","Male","1867","1947","Q26408","500115555.0"
"9018","Tupper Corporation, Farnumsville, MA","","","","0","0","",""
"11164","Modernariato-Gruppo Industriale Busnelli, Italy","","","","0","0","",""
"9821","Bruno Ninaber Van Eyben Design & Production, Boxtel, Holland","","","","0","0","",""
"209","Aleksandr Archipenko","American, born Ukraine. 1887–1964","American","Male","1887","1964","Q157578","500022523.0"
"22581","USM U. Schaerer Sons Inc., USA","","","","0","0","",""
"10562","Robert Murphy's Sons Co., Ayer, MA","","","","0","0","",""
"43696","Corneille Hannoset","Belgian, 1926–1997","Belgian","Male","1926","1997","",""
"69867","Mark Tomlinson","","","Male","0","0","",""
